---,BoneLocations,RootTransformMatters,RootRotation,RootLocation
FingerGun,"((X=0.0,Y=0.0,Z=0.0),(X=-1.049652,Y=-2.00693,Z=-1.15541),(X=-1.049652,Y=-2.00693,Z=-1.15541),(X=-3.063898,Y=-3.412867,Z=-1.533103),(X=-5.146482,Y=-5.866563,Z=-1.994752),(X=-5.146482,Y=-5.866563,Z=-1.994753),(X=-7.257715,Y=-8.505168,Z=-1.980942),(X=-7.257715,Y=-8.505168,Z=-1.980942),(X=-8.492165,Y=-9.333007,Z=-1.984496),(X=-9.339652,Y=-9.816176,Z=-1.886637),(X=-7.883814,Y=-10.001148,Z=-2.312963),(X=-8.822679,Y=-8.902917,Z=-1.790283),(X=-1.400301,Y=-4.030013,Z=-3.732027),(X=-3.331893,Y=-2.090229,Z=-0.807898),(X=-2.80285,Y=-3.595843,Z=-1.915772),(X=-2.355068,Y=-9.599624,Z=-0.731645),(X=-2.355068,Y=-9.599624,Z=-0.731645),(X=-2.355068,Y=-9.599624,Z=-0.731645),(X=-1.471158,Y=-13.252972,Z=-1.238153),(X=-1.471158,Y=-13.252972,Z=-1.238153),(X=-0.876612,Y=-15.536852,Z=-1.818736),(X=-0.876613,Y=-15.536852,Z=-1.818736),(X=-0.531323,Y=-16.622263,Z=-2.029277),(X=-0.176548,Y=-17.641399,Z=-2.124307),(X=-0.443765,Y=-16.862082,Z=-2.655967),(X=-0.356436,Y=-17.078571,Z=-1.492403),(X=-0.172591,Y=-9.564661,Z=-0.254315),(X=-0.172591,Y=-9.564661,Z=-0.254315),(X=-0.172591,Y=-9.564661,Z=-0.254315),(X=0.077534,Y=-10.656949,Z=-4.398179),(X=0.077534,Y=-10.656948,Z=-4.398179),(X=-0.627234,Y=-7.997301,Z=-4.53737),(X=-0.627235,Y=-7.997301,Z=-4.53737),(X=-0.935879,Y=-7.476817,Z=-3.477614),(X=-1.24059,Y=-6.826013,Z=-2.416465),(X=-1.00123,Y=-7.798282,Z=-2.715726),(X=-1.110823,Y=-6.6889,Z=-3.363108),(X=0.371797,Y=-10.546209,Z=-0.033266),(X=1.746524,Y=-8.869379,Z=-0.652931),(X=1.746524,Y=-8.869379,Z=-0.652931),(X=1.746524,Y=-8.869379,Z=-0.652931),(X=1.496604,Y=-9.254888,Z=-4.525383),(X=1.496605,Y=-9.254887,Z=-4.525383),(X=0.643553,Y=-6.739374,Z=-4.448253),(X=0.643553,Y=-6.739374,Z=-4.448254),(X=0.467517,Y=-6.297107,Z=-3.353307),(X=0.260803,Y=-5.690295,Z=-2.280982),(X=0.582054,Y=-6.557527,Z=-2.555185),(X=0.173568,Y=-5.587742,Z=-3.228999),(X=3.505406,Y=-7.789585,Z=-1.369118),(X=3.505406,Y=-7.789585,Z=-1.369118),(X=-2.42547,Y=-10.016154,Z=-2.38383),(X=-0.061962,Y=-9.87255,Z=-2.064966),(X=1.88233,Y=-9.011188,Z=-2.344162),(X=3.802669,Y=-7.670982,Z=-2.712936),(X=-2.192823,Y=-9.611815,Z=0.521866),(X=2.063757,Y=-8.772871,Z=0.342694),(X=3.734504,Y=-7.580273,Z=-0.413205),(X=-0.424187,Y=-8.176033,Z=-2.053984),(X=-2.514459,Y=-3.112573,Z=0.263203),(X=-0.085723,Y=-3.22587,Z=1.390163),(X=0.987424,Y=-3.179338,Z=1.272007),(X=1.531331,Y=-3.088745,Z=1.056948),(X=-1.211487,Y=-2.388174,Z=-3.349584),(X=-1.211487,Y=-2.388174,Z=-3.349584),(X=1.040151,Y=-2.506731,Z=-2.954595),(X=1.861507,Y=-2.455912,Z=-2.867835),(X=2.299857,Y=-3.407356,Z=-0.941984),(X=3.505407,Y=-7.789585,Z=-1.369118),(X=2.687149,Y=-8.079624,Z=-4.315941),(X=2.687149,Y=-8.079625,Z=-4.315941),(X=2.082922,Y=-6.140511,Z=-4.332324),(X=2.082922,Y=-6.140511,Z=-4.332324),(X=1.991572,Y=-5.573633,Z=-3.289015),(X=1.846366,Y=-5.00863,Z=-2.465725),(X=2.236622,Y=-5.700651,Z=-2.60506),(X=1.704508,Y=-4.981976,Z=-3.249764))","false","(Pitch=0.0,Yaw=0.0,Roll=0.0)","(X=0.0,Y=0.0,Z=0.0)"
Point,"((X=0.0,Y=0.0,Z=0.0),(X=-1.049652,Y=-2.00693,Z=-1.15541),(X=-1.049652,Y=-2.00693,Z=-1.15541),(X=-2.422251,Y=-3.752558,Z=-2.271319),(X=-3.585316,Y=-6.470607,Z=-3.624236),(X=-3.585316,Y=-6.470607,Z=-3.624236),(X=-2.885386,Y=-9.568535,Z=-4.778654),(X=-2.885386,Y=-9.568534,Z=-4.778654),(X=-1.750472,Y=-10.441155,Z=-5.178277),(X=-1.076203,Y=-11.111517,Z=-5.417532),(X=-1.238427,Y=-9.734972,Z=-4.773917),(X=-2.094149,Y=-10.838821,Z=-5.414251),(X=0.064592,Y=-3.805477,Z=-3.611656),(X=-3.226957,Y=-2.591301,Z=-1.678829),(X=-2.80285,Y=-3.595843,Z=-1.915772),(X=-2.355068,Y=-9.599624,Z=-0.731645),(X=-2.355068,Y=-9.599624,Z=-0.731645),(X=-2.355068,Y=-9.599624,Z=-0.731645),(X=-2.18283,Y=-13.133038,Z=-2.099169),(X=-2.18283,Y=-13.133038,Z=-2.099169),(X=-2.036559,Y=-15.281619,Z=-3.225611),(X=-2.03656,Y=-15.281619,Z=-3.225611),(X=-1.903712,Y=-16.345991,Z=-3.662797),(X=-1.748258,Y=-17.371868,Z=-3.974158),(X=-1.867246,Y=-16.465172,Z=-4.327919),(X=-1.814411,Y=-16.926163,Z=-3.23564),(X=-0.172591,Y=-9.564661,Z=-0.254315),(X=-0.172591,Y=-9.564661,Z=-0.254315),(X=-0.172591,Y=-9.564661,Z=-0.254315),(X=0.094949,Y=-11.456847,Z=-4.098183),(X=0.09495,Y=-11.456847,Z=-4.098183),(X=-0.390512,Y=-8.806721,Z=-4.67347),(X=-0.390512,Y=-8.806721,Z=-4.67347),(X=-0.675991,Y=-8.127417,Z=-3.700693),(X=-0.947439,Y=-7.319443,Z=-2.743653),(X=-0.779281,Y=-8.338178,Z=-2.905084),(X=-0.791085,Y=-7.320408,Z=-3.69619),(X=0.284143,Y=-10.522522,Z=0.172949),(X=1.746524,Y=-8.869379,Z=-0.652931),(X=1.746524,Y=-8.869379,Z=-0.652931),(X=1.746524,Y=-8.869379,Z=-0.652931),(X=1.65032,Y=-9.82237,Z=-4.433078),(X=1.65032,Y=-9.82237,Z=-4.433079),(X=0.751844,Y=-7.333921,Z=-4.681709),(X=0.751844,Y=-7.333921,Z=-4.681709),(X=0.54023,Y=-6.777046,Z=-3.647009),(X=0.295721,Y=-6.059769,Z=-2.653749),(X=0.638678,Y=-6.945432,Z=-2.822453),(X=0.231106,Y=-6.064261,Z=-3.609086),(X=3.505406,Y=-7.789585,Z=-1.369118),(X=3.505406,Y=-7.789585,Z=-1.369118),(X=-2.42547,Y=-10.016154,Z=-2.38383),(X=-0.061962,Y=-9.87255,Z=-2.064966),(X=1.88233,Y=-9.011188,Z=-2.344162),(X=3.802669,Y=-7.670982,Z=-2.712936),(X=-2.192823,Y=-9.611815,Z=0.521866),(X=2.063757,Y=-8.772871,Z=0.342694),(X=3.734504,Y=-7.580273,Z=-0.413205),(X=-0.424187,Y=-8.176033,Z=-2.053984),(X=-2.514459,Y=-3.112573,Z=0.263203),(X=-0.085723,Y=-3.22587,Z=1.390163),(X=0.987424,Y=-3.179338,Z=1.272007),(X=1.531331,Y=-3.088745,Z=1.056948),(X=-1.211487,Y=-2.388174,Z=-3.349584),(X=-1.211487,Y=-2.388174,Z=-3.349584),(X=1.040151,Y=-2.506731,Z=-2.954595),(X=1.861507,Y=-2.455912,Z=-2.867835),(X=2.299857,Y=-3.407356,Z=-0.941984),(X=3.505407,Y=-7.789585,Z=-1.369118),(X=2.802374,Y=-8.273032,Z=-4.320297),(X=2.802374,Y=-8.273033,Z=-4.320297),(X=1.911665,Y=-6.477828,Z=-4.651049),(X=1.911665,Y=-6.477828,Z=-4.651049),(X=1.620908,Y=-5.736643,Z=-3.765445),(X=1.301059,Y=-5.051409,Z=-3.097409),(X=1.808576,Y=-5.676876,Z=-3.054682),(X=1.241256,Y=-5.209812,Z=-3.876436))","false","(Pitch=0.0,Yaw=0.0,Roll=0.0)","(X=0.0,Y=0.0,Z=0.0)"
Circle_01,"((X=0.0,Y=0.0,Z=0.0),(X=-1.049652,Y=-2.00693,Z=-1.15541),(X=-1.049652,Y=-2.00693,Z=-1.15541),(X=-2.96021,Y=-3.497525,Z=-1.707127),(X=-4.788526,Y=-6.180382,Z=-1.88158),(X=-4.788526,Y=-6.180382,Z=-1.88158),(X=-5.583294,Y=-9.451856,Z=-2.174049),(X=-5.583294,Y=-9.451856,Z=-2.174049),(X=-5.937245,Y=-10.861622,Z=-2.484654),(X=-6.248731,Y=-11.784714,Z=-2.594842),(X=-5.005742,Y=-10.904361,Z=-2.718895),(X=-6.489969,Y=-10.791535,Z=-2.337959),(X=-1.256986,Y=-4.169742,Z=-3.859067),(X=-3.355177,Y=-2.140374,Z=-1.116148),(X=-2.80285,Y=-3.595843,Z=-1.915772),(X=-2.355068,Y=-9.599624,Z=-0.731645),(X=-2.355068,Y=-9.599624,Z=-0.731645),(X=-2.355068,Y=-9.599624,Z=-0.731645),(X=-2.114365,Y=-12.946024,Z=-2.500392),(X=-2.114365,Y=-12.946024,Z=-2.500392),(X=-1.926196,Y=-14.968628,Z=-3.834684),(X=-1.926196,Y=-14.968628,Z=-3.834684),(X=-1.773705,Y=-15.966612,Z=-4.402524),(X=-1.599087,Y=-16.941837,Z=-4.840682),(X=-1.736358,Y=-16.000271,Z=-5.077352),(X=-1.672279,Y=-16.594151,Z=-4.051888),(X=-0.172591,Y=-9.564661,Z=-0.254315),(X=-0.172591,Y=-9.564661,Z=-0.254315),(X=-0.172591,Y=-9.564661,Z=-0.254315),(X=0.057862,Y=-13.33269,Z=-2.297868),(X=0.057863,Y=-13.33269,Z=-2.297869),(X=0.206476,Y=-15.573042,Z=-3.894282),(X=0.206475,Y=-15.573042,Z=-3.894282),(X=0.293924,Y=-16.635368,Z=-4.488473),(X=0.431961,Y=-17.79616,Z=-5.013773),(X=0.250886,Y=-16.807171,Z=-5.298852),(X=0.43591,Y=-17.36363,Z=-4.150827),(X=0.180793,Y=-10.126074,Z=0.677668),(X=1.746524,Y=-8.869379,Z=-0.652931),(X=1.746524,Y=-8.869379,Z=-0.652931),(X=1.746524,Y=-8.869379,Z=-0.652931),(X=2.116011,Y=-12.544427,Z=-1.903716),(X=2.116011,Y=-12.544427,Z=-1.903716),(X=2.25511,Y=-14.805162,Z=-3.293385),(X=2.25511,Y=-14.805162,Z=-3.293385),(X=2.225643,Y=-15.776272,Z=-3.98734),(X=2.258275,Y=-16.872303,Z=-4.586077),(X=2.106033,Y=-15.946178,Z=-4.808779),(X=2.333885,Y=-16.494671,Z=-3.709412),(X=3.505406,Y=-7.789585,Z=-1.369118),(X=3.505406,Y=-7.789585,Z=-1.369118),(X=-2.42547,Y=-10.016154,Z=-2.38383),(X=-0.061962,Y=-9.87255,Z=-2.064966),(X=1.88233,Y=-9.011188,Z=-2.344162),(X=3.802669,Y=-7.670982,Z=-2.712936),(X=-2.192823,Y=-9.611815,Z=0.521866),(X=2.063757,Y=-8.772871,Z=0.342694),(X=3.734504,Y=-7.580273,Z=-0.413205),(X=-0.424187,Y=-8.176033,Z=-2.053984),(X=-2.514459,Y=-3.112573,Z=0.263203),(X=-0.085723,Y=-3.22587,Z=1.390163),(X=0.987424,Y=-3.179338,Z=1.272007),(X=1.531331,Y=-3.088745,Z=1.056948),(X=-1.211487,Y=-2.388174,Z=-3.349584),(X=-1.211487,Y=-2.388174,Z=-3.349584),(X=1.040151,Y=-2.506731,Z=-2.954595),(X=1.861507,Y=-2.455912,Z=-2.867835),(X=2.299857,Y=-3.407356,Z=-0.941984),(X=3.505407,Y=-7.789585,Z=-1.369118),(X=3.942115,Y=-10.811734,Z=-1.705764),(X=3.942115,Y=-10.811735,Z=-1.705763),(X=4.135637,Y=-12.616618,Z=-2.617064),(X=4.135637,Y=-12.616618,Z=-2.617064),(X=4.089676,Y=-13.642858,Z=-3.219483),(X=4.07629,Y=-14.56812,Z=-3.621765),(X=3.959116,Y=-13.828406,Z=-3.921268),(X=4.24865,Y=-14.212561,Z=-2.929363))","true","(Pitch=-8.173576,Yaw=42.009819,Roll=24.602478)","(X=28.938207,Y=7.808824,Z=-21.290123)"
Circle_02,"((X=0.0,Y=0.0,Z=0.0),(X=-1.049652,Y=-2.00693,Z=-1.15541),(X=-1.049652,Y=-2.00693,Z=-1.15541),(X=-2.880884,Y=-3.550623,Z=-1.818808),(X=-4.614267,Y=-6.286533,Z=-2.103547),(X=-4.614268,Y=-6.286533,Z=-2.103547),(X=-5.471429,Y=-9.544513,Z=-2.369214),(X=-5.471429,Y=-9.544512,Z=-2.369214),(X=-5.779746,Y=-10.9636,Z=-2.68596),(X=-6.06578,Y=-11.893911,Z=-2.804154),(X=-4.837237,Y=-10.987717,Z=-2.874344),(X=-6.340327,Y=-10.904525,Z=-2.566823),(X=-1.042738,Y=-4.159241,Z=-3.876597),(X=-3.348795,Y=-2.209291,Z=-1.245221),(X=-2.80285,Y=-3.595843,Z=-1.915772),(X=-2.355068,Y=-9.599624,Z=-0.731645),(X=-2.355068,Y=-9.599624,Z=-0.731645),(X=-2.355068,Y=-9.599624,Z=-0.731645),(X=-1.868397,Y=-13.047622,Z=-2.234729),(X=-1.868397,Y=-13.047622,Z=-2.234729),(X=-1.528378,Y=-15.158135,Z=-3.390924),(X=-1.528378,Y=-15.158135,Z=-3.390924),(X=-1.303891,Y=-16.174856,Z=-3.898422),(X=-1.059692,Y=-17.159742,Z=-4.277768),(X=-1.260206,Y=-16.245522,Z=-4.57),(X=-1.161513,Y=-16.772121,Z=-3.511072),(X=-0.172591,Y=-9.564661,Z=-0.254315),(X=-0.172591,Y=-9.564661,Z=-0.254315),(X=-0.172591,Y=-9.564661,Z=-0.254315),(X=0.34237,Y=-13.394196,Z=-2.124274),(X=0.342371,Y=-13.394195,Z=-2.124274),(X=0.653545,Y=-15.636302,Z=-3.694601),(X=0.653545,Y=-15.636302,Z=-3.694601),(X=0.813064,Y=-16.684877,Z=-4.298165),(X=1.029995,Y=-17.828773,Z=-4.833771),(X=0.780393,Y=-16.852261,Z=-5.109953),(X=1.005744,Y=-17.404455,Z=-3.967088),(X=0.211025,Y=-10.057427,Z=0.704162),(X=1.746524,Y=-8.869379,Z=-0.652931),(X=1.746524,Y=-8.869379,Z=-0.652931),(X=1.746524,Y=-8.869379,Z=-0.652931),(X=2.394789,Y=-12.535711,Z=-1.812551),(X=2.394789,Y=-12.535712,Z=-1.812551),(X=2.70062,Y=-14.792587,Z=-3.18165),(X=2.70062,Y=-14.792587,Z=-3.18165),(X=2.738953,Y=-15.760093,Z=-3.880191),(X=2.84767,Y=-16.848417,Z=-4.483984),(X=2.632542,Y=-15.933872,Z=-4.702635),(X=2.895839,Y=-16.47069,Z=-3.605425),(X=3.505406,Y=-7.789585,Z=-1.369118),(X=3.505406,Y=-7.789585,Z=-1.369118),(X=-2.42547,Y=-10.016154,Z=-2.38383),(X=-0.061962,Y=-9.87255,Z=-2.064966),(X=1.88233,Y=-9.011188,Z=-2.344162),(X=3.802669,Y=-7.670982,Z=-2.712936),(X=-2.192823,Y=-9.611815,Z=0.521866),(X=2.063757,Y=-8.772871,Z=0.342694),(X=3.734504,Y=-7.580273,Z=-0.413205),(X=-0.424187,Y=-8.176033,Z=-2.053984),(X=-2.514459,Y=-3.112573,Z=0.263203),(X=-0.085723,Y=-3.22587,Z=1.390163),(X=0.987424,Y=-3.179338,Z=1.272007),(X=1.531331,Y=-3.088745,Z=1.056948),(X=-1.211487,Y=-2.388174,Z=-3.349584),(X=-1.211487,Y=-2.388174,Z=-3.349584),(X=1.040151,Y=-2.506731,Z=-2.954595),(X=1.861507,Y=-2.455912,Z=-2.867835),(X=2.299857,Y=-3.407356,Z=-0.941984),(X=3.505407,Y=-7.789585,Z=-1.369118),(X=4.14864,Y=-10.77459,Z=-1.70591),(X=4.14864,Y=-10.77459,Z=-1.705909),(X=4.418042,Y=-12.512978,Z=-2.721269),(X=4.418042,Y=-12.512978,Z=-2.721268),(X=4.417071,Y=-13.507869,Z=-3.375776),(X=4.446093,Y=-14.410647,Z=-3.825519),(X=4.286891,Y=-13.663642,Z=-4.084835),(X=4.609111,Y=-14.082656,Z=-3.117424))","true","(Pitch=-2.705929,Yaw=93.363029,Roll=22.099314)","(X=26.155951,Y=28.737787,Z=-21.451581)"
Circle_03,"((X=0.0,Y=0.0,Z=0.0),(X=-1.049652,Y=-2.00693,Z=-1.15541),(X=-1.049652,Y=-2.00693,Z=-1.15541),(X=-2.793117,Y=-3.601075,Z=-1.927117),(X=-4.381076,Y=-6.434155,Z=-2.078567),(X=-4.381076,Y=-6.434155,Z=-2.078567),(X=-5.672988,Y=-9.551336,Z=-1.894499),(X=-5.672988,Y=-9.551336,Z=-1.894499),(X=-6.166,Y=-10.948047,Z=-2.018338),(X=-6.569208,Y=-11.841693,Z=-2.009195),(X=-5.241114,Y=-11.115765,Z=-2.220449),(X=-6.710301,Y=-10.803391,Z=-1.896901),(X=-0.896425,Y=-4.22726,Z=-3.925653),(X=-3.336859,Y=-2.255911,Z=-1.435191),(X=-2.80285,Y=-3.595843,Z=-1.915772),(X=-2.355068,Y=-9.599624,Z=-0.731645),(X=-2.355068,Y=-9.599624,Z=-0.731645),(X=-2.355068,Y=-9.599624,Z=-0.731645),(X=-1.693661,Y=-13.32697,Z=-0.964518),(X=-1.693661,Y=-13.32697,Z=-0.964518),(X=-1.235732,Y=-15.686852,Z=-1.322195),(X=-1.235732,Y=-15.686851,Z=-1.322195),(X=-0.9548,Y=-16.809799,Z=-1.363821),(X=-0.662912,Y=-17.851103,Z=-1.300379),(X=-0.867976,Y=-17.1427,Z=-1.946537),(X=-0.8216,Y=-17.192966,Z=-0.761758),(X=-0.172591,Y=-9.564661,Z=-0.254315),(X=-0.172591,Y=-9.564661,Z=-0.254315),(X=-0.172591,Y=-9.564661,Z=-0.254315),(X=0.531185,Y=-13.738656,Z=-0.968265),(X=0.531186,Y=-13.738656,Z=-0.968266),(X=0.983137,Y=-16.34057,Z=-1.752856),(X=0.983137,Y=-16.34057,Z=-1.752856),(X=1.212836,Y=-17.52873,Z=-1.91021),(X=1.496958,Y=-18.777187,Z=-1.965569),(X=1.245342,Y=-17.986654,Z=-2.601104),(X=1.397382,Y=-18.063513,Z=-1.323286),(X=0.178209,Y=-9.758802,Z=0.817089),(X=1.746524,Y=-8.869379,Z=-0.652931),(X=1.746524,Y=-8.869379,Z=-0.652931),(X=1.746524,Y=-8.869379,Z=-0.652931),(X=2.276541,Y=-12.711569,Z=-1.057428),(X=2.276541,Y=-12.71157,Z=-1.057428),(X=2.634657,Y=-15.317437,Z=-1.435128),(X=2.634657,Y=-15.317437,Z=-1.435128),(X=2.738588,Y=-16.502703,Z=-1.534312),(X=2.901579,Y=-17.740345,Z=-1.484174),(X=2.71794,Y=-17.075409,Z=-2.158427),(X=2.860028,Y=-16.966497,Z=-0.921771),(X=3.505406,Y=-7.789585,Z=-1.369118),(X=3.505406,Y=-7.789585,Z=-1.369118),(X=-2.42547,Y=-10.016154,Z=-2.38383),(X=-0.061962,Y=-9.87255,Z=-2.064966),(X=1.88233,Y=-9.011188,Z=-2.344162),(X=3.802669,Y=-7.670982,Z=-2.712936),(X=-2.192823,Y=-9.611815,Z=0.521866),(X=2.063757,Y=-8.772871,Z=0.342694),(X=3.734504,Y=-7.580273,Z=-0.413205),(X=-0.424187,Y=-8.176033,Z=-2.053984),(X=-2.514459,Y=-3.112573,Z=0.263203),(X=-0.085723,Y=-3.22587,Z=1.390163),(X=0.987424,Y=-3.179338,Z=1.272007),(X=1.531331,Y=-3.088745,Z=1.056948),(X=-1.211487,Y=-2.388174,Z=-3.349584),(X=-1.211487,Y=-2.388174,Z=-3.349584),(X=1.040151,Y=-2.506731,Z=-2.954595),(X=1.861507,Y=-2.455912,Z=-2.867835),(X=2.299857,Y=-3.407356,Z=-0.941984),(X=3.505407,Y=-7.789585,Z=-1.369118),(X=3.626144,Y=-10.859118,Z=-1.397864),(X=3.626144,Y=-10.859118,Z=-1.397864),(X=3.788984,Y=-12.860421,Z=-1.704112),(X=3.788984,Y=-12.860422,Z=-1.704112),(X=3.789066,Y=-14.047195,Z=-1.80289),(X=3.805843,Y=-15.055303,Z=-1.763421),(X=3.714616,Y=-14.522404,Z=-2.362006),(X=3.923083,Y=-14.429633,Z=-1.283481))","true","(Pitch=-67.163994,Yaw=-133.653473,Roll=-123.798248)","(X=26.879884,Y=21.100886,Z=-38.514054)"
Circle_04,"((X=0.0,Y=0.0,Z=0.0),(X=-1.049652,Y=-2.00693,Z=-1.15541),(X=-1.049652,Y=-2.00693,Z=-1.15541),(X=-2.966297,Y=-3.493092,Z=-1.697898),(X=-4.837741,Y=-6.133303,Z=-2.010751),(X=-4.837741,Y=-6.133303,Z=-2.010751),(X=-5.975236,Y=-9.303367,Z=-2.287405),(X=-5.975236,Y=-9.303366,Z=-2.287405),(X=-6.448622,Y=-10.677072,Z=-2.600513),(X=-6.838164,Y=-11.569815,Z=-2.712455),(X=-5.523877,Y=-10.799462,Z=-2.833451),(X=-6.993502,Y=-10.559898,Z=-2.454528),(X=-1.223617,Y=-4.121328,Z=-3.831458),(X=-3.351065,Y=-2.150317,Z=-1.068593),(X=-2.80285,Y=-3.595843,Z=-1.915772),(X=-2.355068,Y=-9.599624,Z=-0.731645),(X=-2.355068,Y=-9.599624,Z=-0.731645),(X=-2.355068,Y=-9.599624,Z=-0.731645),(X=-1.984718,Y=-13.297219,Z=-1.490216),(X=-1.984718,Y=-13.297218,Z=-1.490216),(X=-1.71892,Y=-15.510131,Z=-2.459258),(X=-1.71892,Y=-15.510131,Z=-2.459257),(X=-1.533518,Y=-16.549522,Z=-2.935658),(X=-1.325847,Y=-17.553616,Z=-3.28524),(X=-1.500208,Y=-16.643257,Z=-3.605004),(X=-1.405873,Y=-17.138288,Z=-2.530563),(X=-0.172591,Y=-9.564661,Z=-0.254315),(X=-0.172591,Y=-9.564661,Z=-0.254315),(X=-0.172591,Y=-9.564661,Z=-0.254315),(X=0.26364,Y=-13.726815,Z=-1.210057),(X=0.26364,Y=-13.726814,Z=-1.210057),(X=0.521646,Y=-16.180964,Z=-2.434957),(X=0.521645,Y=-16.180964,Z=-2.434957),(X=0.643226,Y=-17.282726,Z=-2.945434),(X=0.819188,Y=-18.47547,Z=-3.379981),(X=0.601952,Y=-17.518591,Z=-3.73963),(X=0.812512,Y=-17.977083,Z=-2.553337),(X=0.174614,Y=-9.840638,Z=0.800172),(X=1.746524,Y=-8.869379,Z=-0.652931),(X=1.746524,Y=-8.869379,Z=-0.652931),(X=1.746524,Y=-8.869379,Z=-0.652931),(X=2.043414,Y=-12.66195,Z=-1.510383),(X=2.043414,Y=-12.66195,Z=-1.510383),(X=2.208012,Y=-15.174038,Z=-2.361133),(X=2.208012,Y=-15.174038,Z=-2.361132),(X=2.204813,Y=-16.295973,Z=-2.769479),(X=2.260122,Y=-17.51206,Z=-3.050387),(X=2.116148,Y=-16.68125,Z=-3.518903),(X=2.302701,Y=-16.912321,Z=-2.30516),(X=3.505406,Y=-7.789585,Z=-1.369118),(X=3.505406,Y=-7.789585,Z=-1.369118),(X=-2.42547,Y=-10.016154,Z=-2.38383),(X=-0.061962,Y=-9.87255,Z=-2.064966),(X=1.88233,Y=-9.011188,Z=-2.344162),(X=3.802669,Y=-7.670982,Z=-2.712936),(X=-2.192823,Y=-9.611815,Z=0.521866),(X=2.063757,Y=-8.772871,Z=0.342694),(X=3.734504,Y=-7.580273,Z=-0.413205),(X=-0.424187,Y=-8.176033,Z=-2.053984),(X=-2.514459,Y=-3.112573,Z=0.263203),(X=-0.085723,Y=-3.22587,Z=1.390163),(X=0.987424,Y=-3.179338,Z=1.272007),(X=1.531331,Y=-3.088745,Z=1.056948),(X=-1.211487,Y=-2.388174,Z=-3.349584),(X=-1.211487,Y=-2.388174,Z=-3.349584),(X=1.040151,Y=-2.506731,Z=-2.954595),(X=1.861507,Y=-2.455912,Z=-2.867835),(X=2.299857,Y=-3.407356,Z=-0.941984),(X=3.505407,Y=-7.789585,Z=-1.369118),(X=3.43609,Y=-10.783982,Z=-2.051916),(X=3.43609,Y=-10.783982,Z=-2.051915),(X=3.470289,Y=-12.678864,Z=-2.782516),(X=3.470289,Y=-12.678864,Z=-2.782516),(X=3.390369,Y=-13.810218,Z=-3.145614),(X=3.340749,Y=-14.800187,Z=-3.334343),(X=3.277322,Y=-14.141114,Z=-3.795002),(X=3.505443,Y=-14.307754,Z=-2.729416))","true","(Pitch=-15.091061,Yaw=-109.291969,Roll=-171.110275)","(X=25.869341,Y=4.277588,Z=-36.546147)"
